time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-05T13:17:15.730Z,17.934,-66.9596,5,3.38,md,24,207,0.0903,0.16,pr,pr2020187008,2020-07-05T13:56:42.040Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.49,0.32,0.21,22,reviewed,pr,pr
2020-07-05T13:13:35.650Z,38.1773,-117.988,1.2,0.7,ml,11,100.76,0.025,0.05,nn,nn00757055,2020-07-05T13:41:57.139Z,"25 km SSE of Mina, Nevada",earthquake,,4.9,,,automatic,nn,nn
2020-07-05T13:12:51.130Z,40.7491667,-112.0905,8.26,0.82,ml,16,65,0.01028,0.15,uu,uu60400522,2020-07-06T13:56:41.550Z,"4 km NNE of Magna, Utah",earthquake,0.42,0.87,0.044,2,reviewed,uu,uu
2020-07-05T12:58:52.250Z,15.8609,-96.0484,26.03,4.5,mb,,188,2.947,1.17,us,us7000ai9z,2020-07-05T13:32:53.849Z,"10 km SSE of Santa María Xadani, Mexico",earthquake,11.5,6.2,0.031,307,reviewed,us,us
2020-07-05T12:54:24.980Z,19.199333190918,-155.427673339844,35.6100006103516,1.86000001,md,46,151,,0.119999997,hv,hv72031157,2020-07-05T12:57:36.830Z,"5 km E of P?hala, Hawaii",earthquake,0.56,0.620000005,,4,automatic,hv,hv
2020-07-05T12:53:06.260Z,38.8250008,-122.8026657,2.45,1.47,md,27,42,0.006005,0.03,nc,nc73421871,2020-07-05T16:31:02.585Z,"7km NW of The Geysers, CA",earthquake,0.21,0.42,0.04,5,automatic,nc,nc
2020-07-05T12:52:04.010Z,38.1732,-117.9815,1.6,1.3,ml,13,98.91,0.026,0.05,nn,nn00757052,2020-07-05T13:15:17.674Z,"26 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-05T12:51:43.718Z,66.3222,-157.2206,1.7,1,ml,,,,0.27,ak,ak0208lgy4hu,2020-07-05T12:57:55.028Z,"63 km S of Shungnak, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-07-05T12:51:42.990Z,36.4498333,-117.9905,6.22,1.49,ml,15,153,0.07297,0.2,ci,ci39280351,2020-07-06T14:21:58.803Z,"17km SSE of Lone Pine, CA",earthquake,0.58,1.12,0.249,14,reviewed,ci,ci
2020-07-05T12:50:00.340Z,52.0718333,-176.114,2.77,-0.58,ml,6,119,0.02648,0.15,av,av70906074,2020-07-07T21:39:38.190Z,"41 km ENE of Adak, Alaska",earthquake,0.44,1.03,0.116,6,reviewed,av,av
2020-07-05T12:45:07.270Z,36.4845,-117.9685,6.85,1.66,ml,16,93,0.1004,0.19,ci,ci39280343,2020-07-06T14:22:29.010Z,"15km SE of Lone Pine, CA",earthquake,0.42,1.28,0.166,21,reviewed,ci,ci
2020-07-05T12:40:01.100Z,38.0448341,-118.7531662,2.54,1.8,md,8,178,0.2843,0.01,nc,nc73421851,2020-07-05T12:51:04.484Z,"29km SE of Bodie, CA",earthquake,1.57,8.37,0.18,3,automatic,nc,nc
2020-07-05T12:38:41.690Z,38.112,-118.0368,0.9,0.6,ml,10,161.96,0.052,0.16,nn,nn00757042,2020-07-05T12:42:16.765Z,"31 km SSE of Mina, Nevada",earthquake,,15,,,automatic,nn,nn
2020-07-05T12:35:09.976Z,44.5054,-115.225,11.93,2.5,ml,,82,0.421,0.69,us,us7000ai9q,2020-07-07T08:53:58.893Z,"39 km NW of Stanley, Idaho",earthquake,1.7,9.9,0.074,24,reviewed,us,us
2020-07-05T12:34:41.300Z,38.1882,-117.9562,4.6,1.6,ml,16,84.16,0.021,0.18,nn,nn00757038,2020-07-05T12:40:39.877Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-05T12:30:32.750Z,38.8138351,-122.7771683,1.09,0.55,md,6,132,0.002807,0.01,nc,nc73421841,2020-07-05T14:41:02.937Z,"4km NNW of The Geysers, CA",earthquake,0.88,1.11,,1,automatic,nc,nc
2020-07-05T12:30:12.980Z,38.154,-118.032,5.3,0.3,ml,10,160.41,0.037,0.03,nn,nn00757036,2020-07-05T12:35:36.970Z,"27 km SSE of Mina, Nevada",earthquake,,7.5,,,automatic,nn,nn
2020-07-05T12:26:45.940Z,38.1472,-118.0083,1,0.7,ml,13,142.06,0.033,0.07,nn,nn00757035,2020-07-05T12:31:57.189Z,"28 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-05T12:25:39.799Z,36.41733333,-96.88233333,6.17,-0.06,ml,22,106,0.01979611533,0.11,ok,ok2020ncua,2020-07-06T22:19:11.374Z,"11 km NW of Pawnee, Oklahoma",earthquake,,0.4,0.15,4,reviewed,ok,ok
2020-07-05T12:25:14.920Z,17.9398,-66.9578,5,3.53,md,25,202,0.0862,0.15,pr,pr2020187007,2020-07-06T12:26:36.579Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.55,0.34,0.2,25,reviewed,pr,pr
2020-07-05T12:24:21.020Z,33.0068333,-116.0268333,7.89,1.1,ml,24,50,0.1291,0.29,ci,ci39280335,2020-07-05T12:28:10.033Z,"18km SSE of Ocotillo Wells, CA",earthquake,0.54,1.55,0.188,14,automatic,ci,ci
2020-07-05T12:20:06.060Z,34.0323333,-117.1111667,13.41,0.81,ml,31,59,0.07473,0.21,ci,ci39280327,2020-07-05T12:23:53.424Z,"5km SSE of Mentone, CA",earthquake,0.36,0.94,0.106,19,automatic,ci,ci
2020-07-05T12:19:39.430Z,38.1822,-117.927,4.8,0.8,ml,14,104.98,0.042,0.06,nn,nn00757033,2020-07-05T12:28:37.460Z,"28 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-05T12:17:01.200Z,32.8655,-116.2268333,10.16,3.42,ml,135,50,0.1097,0.27,ci,ci39280319,2020-07-07T05:38:09.414Z,"26km WNW of Ocotillo, CA",earthquake,0.15,0.44,0.163,260,reviewed,ci,ci
2020-07-05T12:16:18.218Z,69.4954,-143.7396,0,2.8,ml,,,,0.78,ak,ak0208lgqkci,2020-07-07T08:32:56.040Z,"71 km S of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-07-05T12:11:09.210Z,35.8938333,-117.741,5.74,0.08,ml,8,119,0.08336,0.15,ci,ci39280311,2020-07-05T12:14:38.923Z,"16km ESE of Little Lake, CA",earthquake,0.5,2.15,0.322,3,automatic,ci,ci
2020-07-05T12:10:13.860Z,38.174,-117.8862,11.8,0.5,ml,11,104.2,0.016,0.05,nn,nn00757029,2020-07-05T12:18:36.714Z,"30 km SE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-07-05T12:09:58.502Z,61.4602,-146.5855,28.3,1.3,ml,,,,0.42,ak,ak0208lgp5kb,2020-07-05T12:14:33.997Z,"38 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T12:07:16.910Z,34.99,-118.907,17.38,1.23,ml,16,66,0.07264,0.21,ci,ci39280303,2020-07-05T12:11:02.902Z,"6km NNE of Grapevine, CA",earthquake,0.5,0.8,0.143,12,automatic,ci,ci
2020-07-05T12:03:54.333Z,69.5049,-144.0039,0,1.8,ml,,,,1.05,ak,ak0208lgnuy1,2020-07-05T12:08:11.830Z,"71 km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-07-05T12:02:15.920Z,35.4176667,-117.737,6.17,0.86,ml,15,95,0.07628,0.19,ci,ci39280295,2020-07-05T12:06:05.866Z,"10km WNW of Johannesburg, CA",earthquake,0.43,1.02,0.12,11,automatic,ci,ci
2020-07-05T11:56:34.968Z,23.1734,93.3625,10,4.8,mb,,95,0.572,1.17,us,us7000ai9b,2020-07-05T17:58:01.490Z,"30 km E of North Vanlaiphai, India",earthquake,5.1,1.6,0.07,63,reviewed,us,us
2020-07-05T11:51:46.430Z,38.2155,-117.7073,2.5,1.2,ml,16,89.78,0.049,0.14,nn,nn00757027,2020-07-05T12:11:58.383Z,"40 km ESE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-07-05T11:44:21.562Z,60.2229,-141.8529,3.1,1.6,ml,,,,0.61,ak,ak0208lgb564,2020-07-05T11:47:27.255Z,"140 km WNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T11:44:20.560Z,45.812,-122.253,13.74,1.69,ml,38,42,0.1674,0.2,uw,uw61653796,2020-07-06T05:09:09.030Z,"13 km ESE of Yacolt, Washington",earthquake,0.25,1.34,0.202358420410307,27,reviewed,uw,uw
2020-07-05T11:40:04.500Z,36.53933333,-98.62333333,5.62,0.54,ml,16,135,0.06568710995,0.06,ok,ok2020ncsr,2020-07-06T22:10:58.896Z,"14 km SSW of Dacoma, Oklahoma",earthquake,,0.5,0.23,4,reviewed,ok,ok
2020-07-05T11:38:31.590Z,38.8183327,-122.765831,1.8,0.72,md,10,107,0.01253,0.02,nc,nc73421831,2020-07-05T13:59:03.699Z,"4km W of Cobb, CA",earthquake,0.33,0.82,0.18,2,automatic,nc,nc
2020-07-05T11:31:47.240Z,33.579,-116.8176667,5.43,-0.05,ml,10,170,0.04705,0.12,ci,ci39280287,2020-07-05T11:35:32.902Z,"14km WNW of Anza, CA",earthquake,0.78,0.83,0.067,4,automatic,ci,ci
2020-07-05T11:30:30.090Z,63.0073,-150.6782,97.1,1.1,ml,,,,0.63,ak,ak0208lg85sx,2020-07-05T11:37:14.498Z,"57 km N of Petersville, Alaska",earthquake,,2.6,,,automatic,ak,ak
2020-07-05T11:30:12.090Z,35.8598333,-117.6711667,9.11,0.12,ml,7,90,0.07428,0.02,ci,ci39280279,2020-07-06T14:23:09.138Z,"23km ESE of Little Lake, CA",earthquake,0.24,0.73,0.079,4,reviewed,ci,ci
2020-07-05T11:22:42.380Z,37.632,-118.8755,6.81,0.4,md,18,91,0.01637,0.03,nc,nc73421821,2020-07-05T22:56:03.028Z,"9km E of Mammoth Lakes, CA",earthquake,0.43,0.68,0.164,15,reviewed,nc,nc
2020-07-05T11:11:56.960Z,38.1617,-118.0337,0,1.4,ml,19,84.66,0.017,0.2,nn,nn00757022,2020-07-05T11:18:01.272Z,"26 km SSE of Mina, Nevada",earthquake,,5.9,,,automatic,nn,nn
2020-07-05T11:10:12.700Z,44.3886667,-115.1906667,7.76,2.05,ml,10,75,0.328,0.16,mb,mb80446669,2020-07-07T23:30:16.150Z,"27 km NW of Stanley, Idaho",earthquake,0.56,1.41,0.228,8,reviewed,mb,mb
2020-07-05T11:09:14.440Z,38.18,-117.8908,5.1,0.4,ml,10,100.56,0.01,0.05,nn,nn00757021,2020-07-05T11:12:56.803Z,"30 km SE of Mina, Nevada",earthquake,,6,,,automatic,nn,nn
2020-07-05T10:59:43.920Z,54.1423333,-165.9586667,2.18,-1.13,ml,6,146,0.01743,0.15,av,av70906069,2020-07-07T21:25:31.630Z,"11 km W of Akutan, Alaska",earthquake,0.29,0.4,0.389,5,reviewed,av,av
2020-07-05T10:59:37.720Z,54.145,-165.9618333,2.93,-1.29,ml,6,149,0.01702,0.18,av,av70906064,2020-07-07T21:22:59.990Z,"12 km W of Akutan, Alaska",earthquake,0.38,0.55,0.337,5,reviewed,av,av
2020-07-05T10:57:46.990Z,38.1835,-117.8283,9.5,1.7,ml,18,66.64,0.028,0.21,nn,nn00757018,2020-07-05T11:11:20.400Z,"33 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-05T10:57:19.126Z,61.0165,-152.3437,108.4,1.9,ml,,,,0.65,ak,ak0208lfshpp,2020-07-05T11:02:35.749Z,"65 km W of Tyonek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-07-05T10:57:08.170Z,19.2018337249756,-155.38166809082,31.1499996185303,1.97,ml,43,170,,0.119999997,hv,hv72031032,2020-07-05T11:02:41.330Z,"10 km E of P?hala, Hawaii",earthquake,0.56,0.879999995,0.26,4,automatic,hv,hv
2020-07-05T10:56:29.740Z,54.1393333,-165.9626667,3.25,-1.12,ml,7,132,0.01411,0.23,av,av70906059,2020-07-07T21:18:27.390Z,"12 km W of Akutan, Alaska",earthquake,0.45,0.68,0.396,6,reviewed,av,av
2020-07-05T10:56:23.390Z,54.1375,-165.9626667,2.73,-1.17,ml,8,86,0.01228,0.25,av,av70906054,2020-07-07T21:15:55.640Z,"12 km W of Akutan, Alaska",earthquake,0.35,0.68,0.273,7,reviewed,av,av
2020-07-05T10:56:05.870Z,54.1376667,-165.9618333,2.31,-1.12,ml,7,130,0.01251,0.28,av,av70906049,2020-07-07T21:13:23.930Z,"12 km W of Akutan, Alaska",earthquake,0.45,0.64,0.318,6,reviewed,av,av
2020-07-05T10:54:10.415Z,60.3465,-141.1444,1.2,1.2,ml,,,,0.45,ak,ak0208lfrtv4,2020-07-05T11:00:24.768Z,"119 km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-05T10:53:50.860Z,54.1313333,-165.9615,3.69,-1.16,ml,6,147,0.006332,0.18,av,av70906044,2020-07-07T21:10:22.040Z,"12 km W of Akutan, Alaska",earthquake,0.58,0.64,0.322,6,reviewed,av,av
2020-07-05T10:53:27.558Z,44.308,-115.0273,10,2.5,ml,,50,0.353,1.33,us,us7000ai8q,2020-07-07T06:07:27.015Z,"12 km NW of Stanley, Idaho",earthquake,1.4,2,0.052,48,reviewed,us,us
2020-07-05T10:51:35.663Z,66.4073,-144.0089,9.5,1.4,ml,,,,0.46,ak,ak0208lfr8ny,2020-07-05T10:56:43.379Z,"30 km SSW of Chalkyitsik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T10:50:19.580Z,54.1371667,-165.9551667,2.96,-0.14,ml,10,71,0.01315,0.25,av,av70906034,2020-07-07T21:02:18.100Z,"11 km W of Akutan, Alaska",earthquake,0.29,0.54,0.266,10,reviewed,av,av
2020-07-05T10:50:18.700Z,51.8315,-177.7646667,-1.78,1.78,ml,14,138,0.03552,0.25,av,av62192226,2020-07-07T20:18:57.020Z,"78 km W of Adak, Alaska",earthquake,0.66,1.09,0.238,13,reviewed,av,av
2020-07-05T10:49:02.660Z,54.142,-165.9593333,2.76,-0.99,ml,6,116,0.01703,0.26,av,av70906029,2020-07-07T20:59:46.290Z,"11 km W of Akutan, Alaska",earthquake,0.37,0.83,0.288,5,reviewed,av,av
2020-07-05T10:48:54.280Z,54.142,-165.9563333,4.35,-0.32,ml,7,89,0.01744,0.26,av,av70906024,2020-07-07T20:57:14.500Z,"11 km W of Akutan, Alaska",earthquake,0.46,1.15,0.393,7,reviewed,av,av
2020-07-05T10:43:52.220Z,53.8631667,-166.7483333,7.46,0.23,ml,5,106,0.04208,0.09,av,av62192221,2020-07-06T18:37:43.760Z,"13 km WSW of Dutch Harbor, Alaska",earthquake,0.38,0.78,0.232,6,reviewed,av,av
2020-07-05T10:41:08.437Z,38.1204,-118.0378,6.9,1.8,ml,22,56.32,0.041,0.1212,nn,nn00757014,2020-07-07T22:44:47.698Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,0.38,3,reviewed,nn,nn
2020-07-05T10:40:25.220Z,51.8341667,-177.7738333,0.96,1.73,ml,14,139,0.03222,0.12,av,av62192211,2020-07-07T20:15:24.030Z,"78 km W of Adak, Alaska",earthquake,0.36,0.81,0.234,14,reviewed,av,av
2020-07-05T10:39:39.190Z,19.1840000152588,-155.500671386719,35.4900016784668,1.89,ml,46,91,,0.100000001,hv,hv72031022,2020-07-05T10:45:12.170Z,"3 km SW of P?hala, Hawaii",earthquake,0.56,0.680000007,3.99,5,automatic,hv,hv
2020-07-05T10:34:45.130Z,33.2296677,-116.7350006,12.42,1.4,ml,19,61,0.02088,0.18,ci,ci39280263,2020-07-05T10:36:49.863Z,"3km ESE of Lake Henshaw, CA",earthquake,0.42,1.61,0.251,7,automatic,ci,ci
2020-07-05T10:30:56.650Z,38.1785,-117.9572,5.7,0.3,ml,10,117.92,0.034,0.01,nn,nn00757013,2020-07-05T10:41:56.921Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-05T10:28:32.690Z,36.452,-121.0131667,1.66,1.2,md,9,169,0.02767,0.08,nc,nc73421801,2020-07-06T18:47:05.852Z,"15km SE of Pinnacles, CA",earthquake,0.6,0.21,0.141,6,reviewed,nc,nc
2020-07-05T10:27:40.250Z,47.1503333333333,-121.395166666667,5.88,0.85,ml,15,182,0.2814,0.06,uw,uw61653781,2020-07-05T23:03:11.540Z,"19 km WSW of Easton, Washington",earthquake,0.63,0.46,0.14277391844987,12,reviewed,uw,uw
2020-07-05T10:24:31.610Z,19.2186660766602,-155.535003662109,6.32000017166138,1.82,ml,43,55,,0.280000001,hv,hv72031017,2020-07-05T10:30:04.430Z,"6 km WNW of P?hala, Hawaii",earthquake,0.48,1.12,5.31,3,automatic,hv,hv
2020-07-05T10:22:11.082Z,58.7428,-153.7224,0,1.1,ml,,,,0.82,ak,ak0208lfkz0a,2020-07-05T10:28:46.421Z,"89 km NNW of Aleneva, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T10:20:32.510Z,38.1682,-117.9257,12.3,0.8,ml,15,91.51,0.011,0.04,nn,nn00757011,2020-07-05T10:32:37.286Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-05T10:19:05.750Z,38.1717,-118.0585,6.2,0.8,ml,12,162.97,0.04,0.05,nn,nn00757009,2020-07-05T10:22:16.747Z,"24 km S of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
2020-07-05T10:15:36.950Z,36.4696667,-117.925,5.56,1.51,ml,14,153,0.1271,0.17,ci,ci39280255,2020-07-05T10:19:19.206Z,"18km SE of Lone Pine, CA",earthquake,0.52,2.11,0.234,17,automatic,ci,ci
2020-07-05T09:58:50.190Z,37.6525,-118.8923333,2.6,0.95,md,19,87,0.008846,0.08,nc,nc73421776,2020-07-06T17:02:03.770Z,"8km ENE of Mammoth Lakes, CA",earthquake,0.38,0.29,0.254,15,reviewed,nc,nc
2020-07-05T09:58:41.079Z,36.70316667,-99.67433333,4,1.15,ml,29,106,0.2888433191,0.24,ok,ok2020ncpi,2020-07-07T15:04:59.083Z,"11 km NE of May, Oklahoma",earthquake,,1.2,0.15,4,reviewed,ok,ok
2020-07-05T09:57:49.437Z,61.1069,-150.0334,47.3,1.3,ml,,,,0.86,ak,ak0208lf74f3,2020-07-05T10:00:39.347Z,"14 km SSW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-07-05T09:47:41.980Z,33.2301667,-116.7373333,11.32,0.79,ml,27,60,0.01887,0.15,ci,ci39280247,2020-07-05T09:51:30.233Z,"3km ESE of Lake Henshaw, CA",earthquake,0.22,0.64,0.143,19,automatic,ci,ci
2020-07-05T09:39:47.375Z,9.8744,-84.3523,10,4.3,mb,,154,0.269,1.13,us,us7000ai88,2020-07-05T23:42:03.806Z,"5 km NW of Santiago, Costa Rica",earthquake,6.3,2,0.075,50,reviewed,us,us
2020-07-05T09:38:39.190Z,38.139,-118.0032,2.5,0.3,ml,11,160.12,0.033,0.12,nn,nn00757002,2020-07-05T09:49:16.596Z,"29 km SSE of Mina, Nevada",earthquake,,12.6,,,automatic,nn,nn
2020-07-05T09:38:10.900Z,33.2293333,-116.7423333,7.44,1.77,ml,65,23,0.1597,0.23,ci,ci39280239,2020-07-05T09:49:16.430Z,"2km SE of Lake Henshaw, CA",earthquake,0.22,1.69,0.153,26,automatic,ci,ci
2020-07-05T09:37:45.790Z,33.5753333,-116.7975,11.49,0.25,ml,13,160,0.03336,0.25,ci,ci39280231,2020-07-05T09:41:29.936Z,"12km W of Anza, CA",earthquake,1.03,0.84,0.105,4,automatic,ci,ci
2020-07-05T09:27:58.190Z,33.5045,-116.5106667,9.34,0.7,ml,26,57,0.05552,0.16,ci,ci39280223,2020-07-06T14:24:11.824Z,"16km ESE of Anza, CA",earthquake,0.23,0.54,0.176,20,reviewed,ci,ci
2020-07-05T09:21:27.320Z,17.9395,-66.9575,7,2.98,md,23,202,0.086,0.13,pr,pr2020187006,2020-07-05T09:57:03.191Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.42,0.23,0.08,5,reviewed,pr,pr
2020-07-05T09:13:19.480Z,38.1312,-118.0137,1.3,1.5,ml,19,61.81,0.037,0.13,nn,nn00756998,2020-07-05T09:19:05.066Z,"29 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-05T09:09:30.948Z,61.4388,-147.4652,19.1,1.7,ml,,,,0.58,ak,ak0208lewsmi,2020-07-05T09:16:39.565Z,"42 km SSE of Glacier View, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-05T09:08:48.130Z,38.198,-117.8887,5.9,1.8,ml,18,92.76,0.053,0.13,nn,nn00756996,2020-07-05T09:14:47.147Z,"28 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-07-05T09:07:33.890Z,38.154,-117.9917,10.9,1.5,ml,15,67.44,0.037,0.15,nn,nn00756994,2020-07-05T09:14:37.859Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-05T09:03:41.499Z,65.1105,-145.4752,14.1,2.9,ml,,,,0.75,ak,ak0208levj43,2020-07-05T10:19:49.040Z,"60 km SSW of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T09:01:40.130Z,35.6868333,-117.5253333,10.59,1.43,ml,20,152,0.1126,0.16,ci,ci39280207,2020-07-06T14:24:26.824Z,"14km SW of Searles Valley, CA",earthquake,0.37,0.71,0.157,19,reviewed,ci,ci
2020-07-05T08:59:13.570Z,37.6426667,-119.3771667,6.67,1.02,md,12,147,0.2367,0.14,nc,nc71112694,2020-07-06T00:37:03.646Z,"21km ESE of Yosemite Valley, CA",earthquake,0.7,5.4,0.132,13,reviewed,nc,nc
2020-07-05T08:57:34.390Z,38.1575,-117.835,13.3,0.9,ml,11,70.62,0.002,0.25,nn,nn00756988,2020-07-05T09:01:17.153Z,"35 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-07-05T08:54:08.028Z,62.8974,-150.5093,90.8,1.2,ml,,,,0.26,ak,ak0208lekygv,2020-07-05T08:58:08.344Z,"46 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-07-05T08:53:36.780Z,38.8221664,-122.7860031,1.51,0.88,md,11,99,0.009817,0.02,nc,nc73421746,2020-07-05T11:12:02.710Z,"5km W of Cobb, CA",earthquake,0.42,1,,1,automatic,nc,nc
2020-07-05T08:53:35.087Z,53.3659,-160.4307,10,5.5,mww,,63,1.549,0.88,us,us7000ai7p,2020-07-07T09:03:40.133Z,"219 km S of Sand Point, Alaska",earthquake,3.9,1.8,0.046,46,reviewed,us,us
2020-07-05T08:48:31.340Z,58.171,-155.3451667,2.56,-0.51,ml,5,178,0.04015,0.11,av,av70906014,2020-07-07T19:49:39.870Z,"85 km NW of Karluk, Alaska",earthquake,1,1.21,0.096,4,reviewed,av,av
2020-07-05T08:45:19.464Z,61.3809,-146.6874,24.2,1.1,ml,,,,0.29,ak,ak0208lej1wq,2020-07-05T08:48:03.851Z,"33 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-05T08:41:45.230Z,61.5803,-148.9741,32.3,0.8,ml,,,,0.34,ak,ak0208lei915,2020-07-05T08:51:15.002Z,"5 km NE of Butte, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-07-05T08:37:00.750Z,52.034,-176.1036667,2.44,-0.68,ml,5,126,0.02917,0.16,av,av70906009,2020-07-07T19:45:06.690Z,"40 km ENE of Adak, Alaska",earthquake,0.54,1.43,0.149,5,reviewed,av,av
2020-07-05T08:33:05.580Z,33.7576667,-116.1193333,1.86,0.71,ml,21,78,0.1123,0.21,ci,ci39280199,2020-07-05T08:36:34.910Z,"10km ENE of Indio, CA",earthquake,0.34,0.84,0.11,14,automatic,ci,ci
2020-07-05T08:31:49.863Z,62.0044,-148.3532,30.3,1.4,ml,,,,0.99,ak,ak0208leg489,2020-07-05T08:36:40.375Z,"23 km NNE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-07-05T08:31:30.660Z,38.8429985,-122.8441696,1.99,0.58,md,7,234,0.008085,0.01,nc,nc73421741,2020-07-05T10:45:05.541Z,"10km NW of The Geysers, CA",earthquake,1.16,0.65,,1,automatic,nc,nc
2020-07-05T08:28:56.930Z,38.1257,-118.1083,2,0.6,ml,9,213.17,0.073,0.06,nn,nn00756984,2020-07-05T08:50:15.964Z,"29 km S of Mina, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-07-05T08:28:07.650Z,37.3086667,-121.6616667,3.86,0.79,md,17,49,0.03626,0.06,nc,nc73421736,2020-07-06T17:50:04.384Z,"16km E of Seven Trees, CA",earthquake,0.2,0.37,0.386,13,reviewed,nc,nc
2020-07-05T08:22:25.640Z,38.1953,-117.7375,12.9,1.1,ml,14,119.23,0.032,0.05,nn,nn00756981,2020-07-05T08:26:56.933Z,"39 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-07-05T08:21:26.210Z,34.8416667,-118.9598333,11.59,1.44,ml,22,86,0.06679,0.22,ci,ci39280191,2020-07-06T14:24:42.794Z,"2km NNW of Frazier Park, CA",earthquake,0.47,0.78,0.15,27,reviewed,ci,ci
2020-07-05T08:21:01.390Z,38.1775,-117.932,5.6,0.5,ml,10,106.16,0.022,0.18,nn,nn00756979,2020-07-05T08:24:16.524Z,"28 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-07-05T08:13:59.910Z,17.9615,-66.9478,9,3.11,md,23,186,0.0699,0.12,pr,pr2020187005,2020-07-05T16:16:32.849Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.39,0.54,0.1,13,reviewed,pr,pr
2020-07-05T08:12:02.360Z,17.9448,-66.9635,7,2.42,md,22,205,0.0844,0.26,pr,pr2020187009,2020-07-05T16:14:37.802Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.6,0.33,0.36,13,reviewed,pr,pr
2020-07-05T08:09:10.450Z,52.0236667,-176.1015,-1.43,-0.44,ml,5,143,0.03245,0.21,av,av70906004,2020-07-07T19:30:59.250Z,"40 km ENE of Adak, Alaska",earthquake,0.41,0.71,0.198,5,reviewed,av,av
2020-07-05T08:08:19.050Z,38.8433342,-122.8440018,1.82,0.58,md,9,183,0.008165,0.04,nc,nc73421731,2020-07-05T09:45:06.051Z,"11km NW of The Geysers, CA",earthquake,0.52,0.92,,1,automatic,nc,nc
2020-07-05T08:06:35.700Z,52.3221667,-174.1653333,5.78,0.52,ml,8,81,0.02263,0.24,av,av62192121,2020-07-07T19:23:24.610Z,"14 km N of Atka, Alaska",earthquake,0.63,1.07,0.308,8,reviewed,av,av
2020-07-05T08:03:39.960Z,52.0321667,-176.1078333,-0.72,-0.8,ml,4,168,0.03217,0.03,av,av70905999,2020-07-07T19:26:27.450Z,"40 km ENE of Adak, Alaska",earthquake,0.22,0.56,0.221,4,reviewed,av,av
2020-07-05T08:00:13.662Z,63.4901,-150.1687,72.7,1.2,ml,,,,1.37,ak,ak0208le9e8m,2020-07-05T08:03:42.527Z,"61 km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-07-05T07:56:22.210Z,35.7805,-117.5678333,6.15,1.42,ml,23,74,0.04264,0.14,ci,ci39280183,2020-07-05T08:06:54.170Z,"15km W of Searles Valley, CA",earthquake,0.3,0.61,0.209,19,automatic,ci,ci
